title,author,isbn,num_pages,avg_rating,rating,review,read_count,date_published,date_started,date_read,date_added,user_id,synced_at,cover_url
How to Quiet a Vampire: A Sotie,"Pekić, Borislav",,432.0,4.45,,,0,,,,2022-06-18,105421501,2023-07-14 16:33:18.986186,
"Somewhere We Are Human: Authentic Voices on Migration, Survival, and New Beginnings","Grande, Reyna",,336.0,4.25,,,0,2022-05-17,,,2022-06-18,105421501,2023-07-14 16:33:18.986186,
The End of the World Is Just the Beginning: Mapping the Collapse of Globalization,"Zeihan, Peter",,512.0,4.23,,,0,2022-06-10,,,2022-06-15,105421501,2023-07-14 16:33:18.986186,
"The Fate of Food: What We'll Eat in a Bigger, Hotter, Smarter World","Little, Amanda",,352.0,4.15,,,0,2019-06-04,,,2022-06-14,105421501,2023-07-14 16:33:18.986186,
In the Realm of Hungry Ghosts: Close Encounters with Addiction,"Maté, Gabor",,480.0,4.5,4.0,,1,2007-02-12,2022-06-21,2022-07-11,2022-06-14,105421501,2023-07-14 16:33:18.986186,
"Your Brain, Explained: What Neuroscience Reveals About Your Brain and its Quirks","Dingman, Marc",,256.0,4.16,,,0,2019-09-19,,,2022-06-14,105421501,2023-07-14 16:33:18.986186,
Daisy Jones & The Six,"Reid, Taylor Jenkins",,355.0,4.23,5.0,,1,2019-03-05,2022-05-24,2022-06-06,2022-05-24,105421501,2023-07-14 16:33:18.986186,
Beautiful Country,"Wang, Qian Julie",,320.0,4.19,,,0,2021-09-07,,,2022-05-06,105421501,2023-07-14 16:33:18.986186,
House of Sticks,"Tran, Ly",,368.0,4.38,,,0,2021-06-01,,,2022-05-06,105421501,2023-07-14 16:33:18.986186,
"The Three-Body Problem
        (Remembrance of Earth’s Past, #1)","Liu, Cixin",,399.0,4.09,,,0,2006-05-01,,,2022-05-06,105421501,2023-07-14 16:33:18.986186,
Severance,"Ma, Ling",,291.0,3.92,,,0,2018-08-14,,,2022-05-06,105421501,2023-07-14 16:33:18.986186,
"Peak Mind: Find Your Focus, Own Your Attention, Invest 12 Minutes a Day","Jha, Amishi P.",,368.0,4.07,,,0,2021-10-19,,,2022-04-30,105421501,2023-07-14 16:33:18.986186,
The Outlaw Ocean: Journeys Across the Last Untamed Frontier,"Urbina, Ian",,560.0,4.36,,,0,2019-08-20,,,2022-04-23,105421501,2023-07-14 16:33:18.986186,
How to Not Die Alone: The Surprising Science That Will Help You Find Love,"Ury, Logan",,352.0,4.03,4.0,,1,2021-02-02,2023-03-08,2023-03-11,2022-04-11,105421501,2023-07-14 16:33:18.986186,
Verity,"Hoover, Colleen",,336.0,4.35,5.0,,1,2018-12-07,2022-08-14,2022-08-14,2022-04-11,105421501,2023-07-14 16:33:18.986186,
Think Again: The Power of Knowing What You Don't Know,"Grant, Adam M.",,307.0,4.23,4.0,,1,2021-02-02,2022-04-11,2022-04-25,2022-04-04,105421501,2023-07-14 16:33:18.986186,
Wanting: The Power of Mimetic Desire in Everyday Life,"Burgis, Luke",,304.0,3.82,,,0,2021-06-01,,,2022-04-04,105421501,2023-07-14 16:33:18.986186,
How to Be Perfect: The Correct Answer to Every Moral Question,"Schur, Michael",,304.0,4.17,5.0,,1,2022-01-25,2022-03-26,2022-03-30,2022-03-26,105421501,2023-07-14 16:33:18.986186,
Klara and the Sun,"Ishiguro, Kazuo",,303.0,3.76,,,0,2021-03-02,,,2022-03-25,105421501,2023-07-14 16:33:18.986186,
Under the Banner of Heaven: A Story of Violent Faith,"Krakauer, Jon",,400.0,4.0,,,0,2003-07-01,,,2022-02-25,105421501,2023-07-14 16:33:18.986186,
The Song of Achilles,"Miller, Madeline",,408.0,4.35,,,0,2011-09-20,,,2022-02-15,105421501,2023-07-14 16:33:18.986186,
Small Great Things,"Picoult, Jodi",,510.0,4.35,,,0,,,,2022-02-13,105421501,2023-07-14 16:33:18.986186,
The Tyranny of Metrics,"Muller, Jerry Z.",,240.0,3.71,,,0,,,,2022-02-08,105421501,2023-07-14 16:33:18.986186,
"What Happened To You?: Conversations on Trauma, Resilience, and Healing","Perry, Bruce D.",,304.0,4.46,5.0,,1,2021-04-27,2022-11-09,2022-11-25,2022-01-24,105421501,2023-07-14 16:33:18.986186,
The Psychology of Money,"Housel, Morgan",,252.0,4.36,5.0,,1,,2022-02-23,2022-03-17,2022-01-21,105421501,2023-07-14 16:33:18.986186,
Evicted: Poverty and Profit in the American City,"Desmond, Matthew",,418.0,4.47,3.0,,1,2016-03-01,2022-01-22,2022-02-16,2022-01-21,105421501,2023-07-14 16:33:18.986186,
The Alice Network,"Quinn, Kate",,503.0,4.31,4.0,,1,2017-06-06,2023-05-15,2023-05-21,2022-01-17,105421501,2023-07-14 16:33:18.986186,
The Year of Magical Thinking,"Didion, Joan",,227.0,3.93,,,0,2005-09-01,,,2021-12-27,105421501,2023-07-14 16:33:18.986186,
Mr Salary,"Rooney, Sally",,33.0,3.81,,,0,2016-04-26,,,2021-12-26,105421501,2023-07-14 16:33:18.986186,
"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Tavris, Carol",,304.0,4.03,,,0,,,,2021-12-24,105421501,2023-07-14 16:33:18.986186,
Cultish: The Language of Fanaticism,"Montell, Amanda",,309.0,3.92,3.0,,1,2021-06-15,2022-09-28,2022-10-01,2021-12-22,105421501,2023-07-14 16:33:18.986186,
Empire of Pain: The Secret History of the Sackler Dynasty,"Keefe, Patrick Radden",,535.0,4.54,5.0,,1,2021-04-13,2022-08-27,2022-09-08,2021-12-21,105421501,2023-07-14 16:33:18.986186,
The Anthropocene Reviewed,"Green, John",,293.0,4.37,3.0,,1,2021-05-18,2023-06-04,2023-06-15,2021-12-21,105421501,2023-07-14 16:33:18.986186,
The Sovereign Individual: Mastering the Transition to the Information Age,"Davidson, James Dale",,448.0,4.2,,,0,,,,2021-12-20,105421501,2023-07-14 16:33:18.986186,
The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,"Jorgenson, Eric",,244.0,4.47,4.0,,1,2020-08-15,2021-12-20,2022-01-18,2021-12-15,105421501,2023-07-14 16:33:18.986186,
"Maid: Hard Work, Low Pay, and a Mother's Will to Survive","Land, Stephanie",,270.0,3.84,,,0,2019-01-22,,,2021-12-05,105421501,2023-07-14 16:33:18.986186,
The Book of Questions,"Stock, Gregory",,205.0,3.97,,,0,,,,2021-12-02,105421501,2023-07-14 16:33:18.986186,
You've Reached Sam,"Thao, Dustin",,296.0,3.68,,,0,2021-11-09,,,2021-11-28,105421501,2023-07-14 16:33:18.986186,
Me Talk Pretty One Day,"Sedaris, David",,272.0,4.0,,,0,,,,2021-11-28,105421501,2023-07-14 16:33:18.986186,
My Body,"Ratajkowski, Emily",,239.0,4.05,5.0,,1,2021-11-09,2021-12-05,2021-12-13,2021-11-22,105421501,2023-07-14 16:33:18.986186,
Project Hail Mary,"Weir, Andy",,476.0,4.52,,,0,2021-05-04,,,2021-11-22,105421501,2023-07-14 16:33:18.986186,
Klara and the Sun,"Ishiguro, Kazuo",,303.0,3.76,,,0,2021-03-02,,,2021-11-22,105421501,2023-07-14 16:33:18.986186,
A Thousand Brains: A New Theory of Intelligence,"Hawkins, Jeff",,288.0,4.06,,,0,2021-03-02,,,2021-11-22,105421501,2023-07-14 16:33:18.986186,
"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race","Isaacson, Walter",,536.0,4.29,5.0,,1,2021-03-09,2022-05-08,2022-06-18,2021-11-22,105421501,2023-07-14 16:33:18.986186,
"My Life in Full: Work, Family, and Our Future","Nooyi, Indra",,320.0,4.26,,,0,2021-09-28,,,2021-11-19,105421501,2023-07-14 16:33:18.986186,
Billion Dollar Loser: The Epic Rise and Spectacular Fall of Adam Neumann and WeWork,"Wiedeman, Reeves",,352.0,4.1,,,0,2020-10-20,,,2021-11-14,105421501,2023-07-14 16:33:18.986186,
The Age of AI and Our Human Future,"Kissinger, Henry",,272.0,3.46,,,0,,,,2021-11-14,105421501,2023-07-14 16:33:18.986186,
The 4-Hour Workweek,"Ferriss, Timothy",,308.0,3.92,,,0,2007-06-25,,,2021-11-14,105421501,2023-07-14 16:33:18.986186,
The Night the Lights Went Out: A Memoir of Life After Brain Damage,"Magary, Drew",,288.0,4.03,,,0,2021-10-05,,,2021-11-14,105421501,2023-07-14 16:33:18.986186,
Kings of Crypto: One Startup's Quest to Take Cryptocurrency Out of Silicon Valley and Onto Wall Street,"Roberts, Jeff John",,236.0,4.03,,,0,,,,2021-11-14,105421501,2023-07-14 16:33:18.986186,
Breath: The New Science of a Lost Art,"Nestor, James",,280.0,4.15,3.0,,1,2020-05-26,2022-10-27,2022-11-07,2021-11-14,105421501,2023-07-14 16:33:18.986186,
Normal: A Mother and Her Beautiful Son,"Newman, Magdalena",,272.0,4.3,5.0,,1,2020-01-01,2022-04-25,2022-05-05,2021-11-14,105421501,2023-07-14 16:33:18.986186,
Will,"Smith, Will",,418.0,4.27,5.0,,1,2021-11-09,2021-11-09,2021-11-24,2021-11-09,105421501,2023-07-14 16:33:18.986186,
Ego Is the Enemy,"Holiday, Ryan",,226.0,4.14,,,0,2016-06-14,,,2021-11-04,105421501,2023-07-14 16:33:18.986186,
Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,"Strayed, Cheryl",,354.0,4.22,,,0,2012-07-10,,,2021-11-02,105421501,2023-07-14 16:33:18.986186,
Notes from a Young Black Chef,"Onwuachi, Kwame",,288.0,4.02,3.0,,1,2019-04-09,2021-10-28,2021-11-06,2021-10-19,105421501,2023-07-14 16:33:18.986186,
Eat a Peach,"Chang, David",,288.0,3.9,5.0,,1,2020-09-08,2021-10-16,2021-10-27,2021-10-16,105421501,2023-07-14 16:33:18.986186,
We Were Liars,"Lockhart, E.",,242.0,3.69,,,0,2014-05-13,,,2021-09-21,105421501,2023-07-14 16:33:18.986186,
"The Molecule of More: How a Single Chemical in Your Brain Drives Love, Sex, and Creativity—and Will Determine the Fate of the Human Race","Lieberman, Daniel Z.",,240.0,4.17,,,0,,,,2021-09-05,105421501,2023-07-14 16:33:18.986186,
The War of Art: Winning the Inner Creative Battle,"Pressfield, Steven",,168.0,3.99,,,0,,,,2021-09-04,105421501,2023-07-14 16:33:18.986186,
"Beautiful World, Where Are You","Rooney, Sally",,356.0,3.55,2.0,,1,2021-09-07,2021-11-02,2021-11-14,2021-08-31,105421501,2023-07-14 16:33:18.986186,
Freedom,"Junger, Sebastian ",,160.0,3.75,,,0,2021-05-18,,,2021-08-24,105421501,2023-07-14 16:33:18.986186,
People We Meet on Vacation,"Henry, Emily",,364.0,3.91,,,0,2021-05-11,,,2021-08-21,105421501,2023-07-14 16:33:18.986186,
One Last Stop,"McQuiston, Casey",,418.0,3.96,,,0,2021-06-01,,,2021-08-21,105421501,2023-07-14 16:33:18.986186,
A Tree Grows in Brooklyn,"Smith, Betty",,496.0,4.29,,,0,1943-08-18,,,2021-08-21,105421501,2023-07-14 16:33:18.986186,
"The Unhoneymooners
        (Unhoneymooners, #1)","Lauren, Christina",,400.0,3.94,,,0,2019-05-14,,,2021-08-10,105421501,2023-07-14 16:33:18.986186,
Numbers Don't Lie: 71 Things You Need to Know About the World,"Smil, Vaclav",,384.0,3.84,,,0,2020-10-01,,,2021-08-09,105421501,2023-07-14 16:33:18.986186,
This Is Your Mind on Plants,"Pollan, Michael",,288.0,3.86,,,0,2021-07-06,,,2021-08-01,105421501,2023-07-14 16:33:18.986186,
Crying in H Mart,"Zauner, Michelle",,256.0,4.28,4.0,,2,2021-04-20,2021-08-24,2021-09-17,2021-08-01,105421501,2023-07-14 16:33:18.986186,
The Premonition: A Pandemic Story,"Lewis, Michael",,304.0,4.35,,,0,2021-05-04,,,2021-08-01,105421501,2023-07-14 16:33:18.986186,
"The Upside of Stress: Why Stress Is Good for You, and How to Get Good at It","McGonigal, Kelly",,294.0,4.07,4.0,,1,2012-03-19,2023-01-06,2023-01-08,2021-07-29,105421501,2023-07-14 16:33:18.986186,
Stumbling on Happiness,"Gilbert, Daniel Todd",,263.0,3.82,,,0,2006-05-02,,,2021-07-29,105421501,2023-07-14 16:33:18.986186,
Yearbook,"Rogen, Seth",,260.0,4.18,3.0,,1,2021-05-11,2021-07-28,2021-07-29,2021-07-12,105421501,2023-07-14 16:33:18.986186,
The Rose Code,"Quinn, Kate",,624.0,4.46,5.0,,1,2021-03-09,2022-01-11,2022-01-17,2021-07-08,105421501,2023-07-14 16:33:18.986186,
Between Two Kingdoms: A Memoir of a Life Interrupted,"Jaouad, Suleika",,352.0,4.43,5.0,,1,2021-02-09,2021-06-20,2021-06-25,2021-06-20,105421501,2023-07-14 16:33:18.986186,
The Neuroscientist Who Lost Her Mind: My Tale of Madness and Recovery,"Lipska, Barbara K.",,208.0,3.84,,,0,2018-04-03,,,2021-06-13,105421501,2023-07-14 16:33:18.986186,
Anxious People,"Backman, Fredrik",,336.0,4.19,,,0,2019-04-25,,,2021-06-03,105421501,2023-07-14 16:33:18.986186,
We Have Always Been Here: A Queer Muslim Memoir,"Habib, Samra",,220.0,4.15,,,0,2019-06-04,,,2021-06-02,105421501,2023-07-14 16:33:18.986186,
"Chatter: The Voice in Our Head, Why It Matters, and How to Harness It","Kross, Ethan",,272.0,3.99,3.0,,1,2021-01-26,2021-11-29,2021-12-05,2021-06-02,105421501,2023-07-14 16:33:18.986186,
Dear Edward,"Napolitano, Ann",,340.0,4.08,,,0,2020-01-06,,,2021-06-02,105421501,2023-07-14 16:33:18.986186,
Tears We Cannot Stop: A Sermon to White America,"Dyson, Michael Eric",,228.0,4.31,,,0,2017-01-17,,,2021-05-31,105421501,2023-07-14 16:33:18.986186,
"The Hundred Years' War on Palestine: A History of Settler-Colonial Conquest and Resistance, 1917-2017","Khalidi, Rashid",,336.0,4.4,,,0,2020-01-28,,,2021-05-31,105421501,2023-07-14 16:33:18.986186,
The Girl with the Louding Voice,"Daré, Abi",,371.0,4.44,,,0,2020-02-04,,,2021-05-31,105421501,2023-07-14 16:33:18.986186,
Man Enough: Undefining My Masculinity,"Baldoni, Justin",,368.0,4.15,,,0,2021-04-27,,,2021-05-06,105421501,2023-07-14 16:33:18.986186,
"I Know Why the Caged Bird Sings
        (Maya Angelou's Autobiography, #1)","Angelou, Maya",,289.0,4.28,3.0,,1,,2021-06-02,2021-06-16,2021-05-05,105421501,2023-07-14 16:33:18.986186,
A Very Punchable Face,"Jost, Colin",,312.0,4.22,5.0,,1,2020-07-14,2021-05-09,2021-05-10,2021-05-05,105421501,2023-07-14 16:33:18.986186,
Lifespan: Why We Age―and Why We Don't Have To,"Sinclair, David",,432.0,4.18,,,0,2019-09-10,,,2021-05-04,105421501,2023-07-14 16:33:18.986186,
"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War","Gladwell, Malcolm",,256.0,4.03,,,0,2021-04-27,,,2021-05-03,105421501,2023-07-14 16:33:18.986186,
"The Prize: The Epic Quest for Oil, Money, and Power","Yergin, Daniel",,928.0,4.43,,,0,1991-01-15,,,2021-05-02,105421501,2023-07-14 16:33:18.986186,
From the Holy Mountain: A Journey Among the Christians of the Middle East,"Dalrymple, William",,512.0,4.3,,,0,1997-04-07,,,2021-05-02,105421501,2023-07-14 16:33:18.986186,
The Making of the Oxford English Dictionary,"Gilliver, Peter",,688.0,4.5,,,0,,,,2021-05-02,105421501,2023-07-14 16:33:18.986186,
The Glass Castle,"Walls, Jeannette",,288.0,4.31,,,0,2005-03-01,,,2021-04-26,105421501,2023-07-14 16:33:18.986186,
"How to Kill a City: Gentrification, Inequality, and the Fight for the Neighborhood","Moskowitz, Peter",,272.0,4.11,,,0,2017-03-07,,,2021-04-25,105421501,2023-07-14 16:33:18.986186,
The Order of Time,"Rovelli, Carlo",,240.0,4.12,,,1,2017-05-25,,,2021-04-08,105421501,2023-07-14 16:33:18.986186,
Life in Code: A Personal History of Technology,"Ullman, Ellen",,320.0,3.94,2.0,,1,2017-08-08,2021-03-17,2021-03-28,2021-03-17,105421501,2023-07-14 16:33:18.986186,
"Kim Jiyoung, Born 1982",Cho Nam-joo,,176.0,4.18,,,0,2016-10-14,,,2021-01-18,105421501,2023-07-14 16:33:18.986186,
T-Minus AI: Humanity's Countdown to Artificial Intelligence and the New Pursuit of Global Power,"Kanaan, Michael",,304.0,3.8,,,0,,,,2021-01-09,105421501,2023-07-14 16:33:18.986186,
Nobody Will Tell You This But Me: A True (as Told to Me) Story,"Kalb, Bess",,224.0,4.24,,,0,2020-03-17,,,2021-01-09,105421501,2023-07-14 16:33:18.986186,
The Midnight Library,"Haig, Matt",,304.0,4.01,4.0,,1,2020-08-13,2023-06-06,2023-06-08,2021-01-09,105421501,2023-07-14 16:33:18.986186,
The Power of Rude,"Reid, Rebecca",,235.0,3.83,,,0,,,,2021-01-09,105421501,2023-07-14 16:33:18.986186,
On Earth We're Briefly Gorgeous,"Vuong, Ocean",,246.0,4.05,2.0,,1,2019-06-04,2022-02-02,2022-04-11,2021-01-09,105421501,2023-07-14 16:33:18.986186,
Range: Why Generalists Triumph in a Specialized World,"Epstein, David",,352.0,4.14,5.0,,1,2019-05-28,2021-08-11,2021-08-22,2021-01-09,105421501,2023-07-14 16:33:18.986186,
Blood and Oil: Mohammed bin Salman's Ruthless Quest for Global Power,"Hope, Bradley",,368.0,4.27,5.0,,1,2020-09-01,2022-07-16,2022-08-05,2021-01-06,105421501,2023-07-14 16:33:18.986186,
Men Without Women,"Murakami, Haruki",,242.0,3.76,,,0,2014-04-18,,,2021-01-01,105421501,2023-07-14 16:33:18.986186,
Exciting Times,"Dolan, Naoise",,243.0,3.26,,,0,2020-04-01,,,2021-01-01,105421501,2023-07-14 16:33:18.986186,
High Achiever: The Incredible True Story of One Addict's Double Life,"Jenkins, Tiffany",,384.0,4.21,,,0,2017-11-20,,,2020-12-31,105421501,2023-07-14 16:33:18.986186,
Greenlights,"McConaughey, Matthew",,308.0,4.21,5.0,,1,2020-10-20,2020-12-30,2021-01-10,2020-12-30,105421501,2023-07-14 16:33:18.986186,
Good Economics for Hard Times: Better Answers to Our Biggest Problems,"Banerjee, Abhijit V.",,417.0,4.24,3.0,,1,2019-11-12,2020-12-24,2021-05-04,2020-12-24,105421501,2023-07-14 16:33:18.986186,
Cloud Atlas,"Mitchell, David",,509.0,4.01,,,0,2004-03-01,,,2020-12-21,105421501,2023-07-14 16:33:18.986186,
In Order to Live: A North Korean Girl's Journey to Freedom,"Park, Yeonmi",,273.0,4.49,5.0,,1,2015-09-25,2021-02-04,2021-03-17,2020-12-18,105421501,2023-07-14 16:33:18.986186,
Out of the Shadows: A Memoir,"Nagy, Timea E.",,361.0,4.61,5.0,,1,2019-05-28,2021-05-21,2021-05-30,2020-12-05,105421501,2023-07-14 16:33:18.986186,
Lost Connections: Uncovering the Real Causes of Depression - and the Unexpected Solutions,"Hari, Johann",,322.0,4.27,,,0,2018-01-11,,,2020-11-30,105421501,2023-07-14 16:33:18.986186,
The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,"Haidt, Jonathan",,297.0,4.1,,,0,2006-12-01,,,2020-11-29,105421501,2023-07-14 16:33:18.986186,
Hunger: A Memoir of (My) Body,"Gay, Roxane",,306.0,4.18,,,0,2017-06-13,,,2020-11-12,105421501,2023-07-14 16:33:18.986186,
Homegoing,"Gyasi, Yaa",,305.0,4.47,5.0,,1,2016-06-07,2022-09-05,2022-09-07,2020-11-12,105421501,2023-07-14 16:33:18.986186,
"Promise Me, Dad: A Year of Hope, Hardship, and Purpose","Biden, Joe",,260.0,4.15,,,0,2017-11-14,,,2020-11-03,105421501,2023-07-14 16:33:18.986186,
Norwegian Wood,"Murakami, Haruki",,296.0,4.02,5.0,,1,1987-09-04,2020-11-04,2020-11-15,2020-10-30,105421501,2023-07-14 16:33:18.986186,
The Black Swan: The Impact of the Highly Improbable,"Taleb, Nassim Nicholas",,366.0,3.95,,,0,2007-04-17,,,2020-10-29,105421501,2023-07-14 16:33:18.986186,
The Elephant in the Brain: Hidden Motives in Everyday Life,"Simler, Kevin",,408.0,4.0,,,0,2017-12-01,,,2020-10-28,105421501,2023-07-14 16:33:18.986186,
How Not to Be Wrong: The Power of Mathematical Thinking,"Ellenberg, Jordan",,480.0,3.96,,,0,2014-05-29,,,2020-10-22,105421501,2023-07-14 16:33:18.986186,
A Promised Land,"Obama, Barack",,751.0,4.35,3.0,,1,2020-11-17,2020-11-19,2020-12-21,2020-10-22,105421501,2023-07-14 16:33:18.986186,
Designing Data-Intensive Applications,"Kleppmann, Martin",,562.0,4.71,,,1,2015-04-25,2023-06-27,,2020-10-11,105421501,2023-07-14 16:33:18.986186,
No Rules Rules: Netflix and the Culture of Reinvention,"Hastings, Reed",,464.0,4.29,2.0,,1,2020-09-08,2020-12-22,2020-12-30,2020-10-09,105421501,2023-07-14 16:33:18.986186,
Beneath a Scarlet Sky,"Sullivan, Mark T.",,509.0,4.43,,,0,2017-05-01,,,2020-10-09,105421501,2023-07-14 16:33:18.986186,
"The Rosie Project
        (Don Tillman, #1)","Simsion, Graeme",,292.0,4.02,,,0,2013-01-30,,,2020-09-30,105421501,2023-07-14 16:33:18.986186,
The Future of Capitalism: Facing the New Anxieties,"Collier, Paul",,256.0,3.83,,,0,2018-12-04,,,2020-09-30,105421501,2023-07-14 16:33:18.986186,
"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World","Wright, Tom",,400.0,4.07,,,0,2018-09-18,,,2020-09-30,105421501,2023-07-14 16:33:18.986186,
My Own Words,"Ginsburg, Ruth Bader",,400.0,4.04,,,0,2016-10-04,,,2020-09-21,105421501,2023-07-14 16:33:18.986186,
Vox,"Dalcher, Christina",,336.0,3.54,,,0,2018-08-21,,,2020-09-18,105421501,2023-07-14 16:33:18.986186,
Winners Take All: The Elite Charade of Changing the World,"Giridharadas, Anand",,288.0,4.15,,,0,2018-08-28,,,2020-09-15,105421501,2023-07-14 16:33:18.986186,
The Age of Surveillance Capitalism: The Fight for a Human Future at the New Frontier of Power,"Zuboff, Shoshana",,691.0,4.06,,,0,2018-10-04,,,2020-09-14,105421501,2023-07-14 16:33:18.986186,
Ten Arguments For Deleting Your Social Media Accounts Right Now,"Lanier, Jaron",,146.0,3.59,,,0,2018-05-29,,,2020-09-14,105421501,2023-07-14 16:33:18.986186,
The Pragmatic Programmer: Your Journey to Mastery,"Thomas, David",,352.0,4.33,,,0,1999-10-20,,,2020-09-10,105421501,2023-07-14 16:33:18.986186,
The Glass Hotel,"Mandel, Emily St. John",,301.0,3.69,2.0,,1,2020-03-24,2021-05-04,2021-05-21,2020-09-02,105421501,2023-07-14 16:33:18.986186,
Everything I Never Told You,"Ng, Celeste",,297.0,3.85,,,0,2014-06-26,,,2020-08-31,105421501,2023-07-14 16:33:18.986186,
Swimming in the Dark,"Jedrowski, Tomasz",,191.0,4.26,,,0,2020-02-06,,,2020-08-19,105421501,2023-07-14 16:33:18.986186,
A Man Called Ove,"Backman, Fredrik",,337.0,4.38,3.0,,1,2012-08-27,2023-05-18,2023-06-01,2020-08-19,105421501,2023-07-14 16:33:18.986186,
"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice","Browder, Bill",,380.0,4.44,5.0,,1,2015-02-03,2022-09-10,2022-09-21,2020-08-05,105421501,2023-07-14 16:33:18.986186,
Secrets of Sand Hill Road: Venture Capital and How to Get It,"Kupor, Scott",,320.0,4.24,,,0,,,,2020-07-29,105421501,2023-07-14 16:33:18.986186,
Ahead of the Curve: Two Years at Harvard Business School,"Broughton, Philip Delves",,304.0,3.76,,,0,,,,2020-07-17,105421501,2023-07-14 16:33:18.986186,
Untamed,"Doyle, Glennon",,333.0,4.0,2.0,,1,2020-03-10,2020-10-11,2020-10-24,2020-07-09,105421501,2023-07-14 16:33:18.986186,
No Filter: The Inside Story of Instagram,"Frier, Sarah",,352.0,4.12,3.0,,1,2020-04-14,2020-08-27,2020-09-27,2020-07-08,105421501,2023-07-14 16:33:18.986186,
"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail","Young, Rusty",,400.0,4.29,,,0,2003-06-01,,,2020-07-08,105421501,2023-07-14 16:33:18.986186,
The Nickel Boys,"Whitehead, Colson",,213.0,4.26,3.0,,1,2019-07-16,2022-10-21,2022-10-21,2020-07-08,105421501,2023-07-14 16:33:18.986186,
When All Is Said,"Griffin, Anne",,326.0,4.02,,,0,2019-03-05,,,2020-07-08,105421501,2023-07-14 16:33:18.986186,
"Ask Again, Yes","Keane, Mary Beth",,390.0,3.94,,,0,2019-05-28,,,2020-07-08,105421501,2023-07-14 16:33:18.986186,
Where the Forest Meets the Stars,"Vanderah, Glendy",,332.0,4.14,,,0,2019-03-01,,,2020-07-08,105421501,2023-07-14 16:33:18.986186,
Never Enough: The Neuroscience and Experience of Addiction,"Grisel, Judith",,243.0,4.11,,,0,2019-02-19,,,2020-07-08,105421501,2023-07-14 16:33:18.986186,
The Last Lecture,"Pausch, Randy",,217.0,4.26,,,0,2008-04-08,,,2020-07-08,105421501,2023-07-14 16:33:18.986186,
Can't Hurt Me: Master Your Mind and Defy the Odds,"Goggins, David",,366.0,4.36,,,0,2018-11-15,,,2020-07-05,105421501,2023-07-14 16:33:18.986186,
"Loonshots: How to Nurture the Crazy Ideas That Win Wars, Cure Diseases, and Transform Industries","Bahcall, Safi",,368.0,4.02,,,0,2019-03-19,,,2020-07-05,105421501,2023-07-14 16:33:18.986186,
Before We Were Yours,"Wingate, Lisa",,342.0,4.39,,,0,2017-06-06,,,2020-07-05,105421501,2023-07-14 16:33:18.986186,
Little Fires Everywhere,"Ng, Celeste",,338.0,4.08,3.0,,1,2017-09-12,2020-09-02,2020-09-02,2020-06-27,105421501,2023-07-14 16:33:18.986186,
"The Bromance Book Club
        (Bromance Book Club, #1)","Adams, Lyssa Kay",,350.0,3.9,,,0,2019-11-05,,,2020-06-25,105421501,2023-07-14 16:33:18.986186,
"The Biggest Bluff: How I Learned to Pay Attention, Master Myself, and Win","Konnikova, Maria",,368.0,4.08,4.0,,1,2020-06-23,2021-07-30,2021-08-07,2020-06-25,105421501,2023-07-14 16:33:18.986186,
The Vanishing Half,"Bennett, Brit",,512.0,4.16,5.0,,1,2020-06-02,2023-04-15,2023-04-23,2020-06-25,105421501,2023-07-14 16:33:18.986186,
The Guest List,"Foley, Lucy",,330.0,3.83,,,0,2020-02-20,,,2020-06-25,105421501,2023-07-14 16:33:18.986186,
How to Have Impossible Conversations: A Very Practical Guide,"Boghossian, Peter",,272.0,3.91,,,0,2019-09-17,,,2020-06-25,105421501,2023-07-14 16:33:18.986186,
The Giver of Stars,"Moyes, Jojo",,390.0,4.28,4.0,,1,2019-10-03,2021-04-08,2021-04-30,2020-06-24,105421501,2023-07-14 16:33:18.986186,
This is Going to Hurt: Secret Diaries of a Junior Doctor,"Kay, Adam",,285.0,4.41,4.0,,1,2017-09-07,2020-08-08,2020-08-15,2020-06-24,105421501,2023-07-14 16:33:18.986186,
The Body: A Guide for Occupants,"Bryson, Bill",,450.0,4.31,3.0,,1,2019-10-15,2021-09-18,2021-10-16,2020-06-24,105421501,2023-07-14 16:33:18.986186,
"Rich Dad, Poor Dad","Kiyosaki, Robert T.",,195.0,4.12,4.0,,1,1997-04-08,2020-06-19,2020-06-27,2020-06-19,105421501,2023-07-14 16:33:18.986186,
Three Women,"Taddeo, Lisa",,306.0,3.72,3.0,,1,2019-07-09,2022-04-24,2022-06-21,2020-06-14,105421501,2023-07-14 16:33:18.986186,
Know My Name,"Miller, Chanel",,384.0,4.71,5.0,,1,2019-09-24,2020-06-10,2020-06-13,2020-06-09,105421501,2023-07-14 16:33:18.986186,
The Way to Wealth,"Franklin, Benjamin",,30.0,4.09,,,0,,,,2020-06-04,105421501,2023-07-14 16:33:18.986186,
